SocialMediaUsageID,UserID,PlatformID,ActivityType,ActivityEngagement
14381,2328,2,Social,91
14382,2328,2,News,18
14383,2328,2,E-commerce,4
14384,2328,3,Social,49
14385,2328,3,News,17
14386,2328,4,Social,90
14387,2328,4,Entertainment,17
14388,2329,6,Entertainment,62
14389,2329,6,Create Content,37
14390,2329,4,Social,51
14391,2329,4,Entertainment,38
14392,2329,5,Social,37
14393,2329,5,Create Content,22
14394,2329,5,E-commerce,3
14395,2330,4,Social,84
14396,2330,4,Entertainment,74
14397,2330,5,Social,91
14398,2330,5,Create Content,13
14399,2330,5,E-commerce,6
14400,2330,1,Entertainment,66
14401,2330,1,Create Content,30
14402,2330,1,News,27
14403,2331,4,Social,82
14404,2331,4,Entertainment,59
14405,2331,5,Social,59
14406,2331,5,Create Content,26
14407,2331,5,E-commerce,16
14408,2331,3,Social,40
14409,2331,3,News,21
14410,2332,3,Social,80
14411,2332,3,News,26
14412,2332,1,Entertainment,17
14413,2332,1,Create Content,13
14414,2332,1,News,48
14415,2333,2,Social,58
14416,2333,2,News,29
14417,2333,2,E-commerce,11
14418,2333,1,Entertainment,50
14419,2333,1,Create Content,37
14420,2333,1,News,38
14421,2333,3,Social,84
14422,2333,3,News,21
14423,2334,5,Social,53
14424,2334,5,Create Content,33
14425,2334,5,E-commerce,4
14426,2334,4,Social,31
14427,2334,4,Entertainment,49
14428,2335,1,Entertainment,19
14429,2335,1,Create Content,7
14430,2335,1,News,38
14431,2335,3,Social,36
14432,2335,3,News,24
14433,2336,2,Social,32
14434,2336,2,News,34
14435,2336,2,E-commerce,22
14436,2336,5,Social,88
14437,2336,5,Create Content,36
14438,2336,5,E-commerce,22
14439,2337,5,Social,85
14440,2337,5,Create Content,12
14441,2337,5,E-commerce,11
14442,2337,2,Social,26
14443,2337,2,News,41
14444,2337,2,E-commerce,4
14445,2337,3,Social,71
14446,2337,3,News,22
14447,2338,3,Social,71
14448,2338,3,News,46
14449,2338,2,Social,88
14450,2338,2,News,15
14451,2338,2,E-commerce,4
14452,2338,4,Social,31
14453,2338,4,Entertainment,48
14454,2339,5,Social,57
14455,2339,5,Create Content,16
14456,2339,5,E-commerce,7
14457,2339,1,Entertainment,31
14458,2339,1,Create Content,13
14459,2339,1,News,17
14460,2339,4,Social,91
14461,2339,4,Entertainment,15
14462,2340,6,Entertainment,19
14463,2340,6,Create Content,31
14464,2340,4,Social,50
14465,2340,4,Entertainment,63
14466,2340,5,Social,65
14467,2340,5,Create Content,33
14468,2340,5,E-commerce,13
14469,2341,4,Social,53
14470,2341,4,Entertainment,53
14471,2341,6,Entertainment,72
14472,2341,6,Create Content,36
14473,2342,4,Social,48
14474,2342,4,Entertainment,71
14475,2342,5,Social,95
14476,2342,5,Create Content,17
14477,2342,5,E-commerce,17
14478,2343,1,Entertainment,65
14479,2343,1,Create Content,37
14480,2343,1,News,13
14481,2343,6,Entertainment,41
14482,2343,6,Create Content,13
14483,2343,4,Social,85
14484,2343,4,Entertainment,61
14485,2344,4,Social,56
14486,2344,4,Entertainment,53
14487,2344,3,Social,72
14488,2344,3,News,26
14489,2345,6,Entertainment,31
14490,2345,6,Create Content,17
14491,2345,1,Entertainment,33
14492,2345,1,Create Content,25
14493,2345,1,News,10
14494,2345,3,Social,77
14495,2345,3,News,48
14496,2346,5,Social,84
14497,2346,5,Create Content,33
14498,2346,5,E-commerce,9
14499,2346,1,Entertainment,60
14500,2346,1,Create Content,31
14501,2346,1,News,38
14502,2346,2,Social,39
14503,2346,2,News,38
14504,2346,2,E-commerce,5
14505,2347,5,Social,80
14506,2347,5,Create Content,24
14507,2347,5,E-commerce,10
14508,2347,3,Social,65
14509,2347,3,News,41
14510,2348,3,Social,62
14511,2348,3,News,15
14512,2348,5,Social,31
14513,2348,5,Create Content,39
14514,2348,5,E-commerce,15
14515,2349,2,Social,38
14516,2349,2,News,25
14517,2349,2,E-commerce,18
14518,2349,4,Social,34
14519,2349,4,Entertainment,68
14520,2349,6,Entertainment,52
14521,2349,6,Create Content,19
14522,2350,4,Social,93
14523,2350,4,Entertainment,20
14524,2350,3,Social,72
14525,2350,3,News,36
14526,2350,5,Social,40
14527,2350,5,Create Content,33
14528,2350,5,E-commerce,17
14529,2351,2,Social,85
14530,2351,2,News,38
14531,2351,2,E-commerce,8
14532,2351,6,Entertainment,69
14533,2351,6,Create Content,19
14534,2351,4,Social,78
14535,2351,4,Entertainment,41
14536,2352,4,Social,70
14537,2352,4,Entertainment,74
14538,2352,3,Social,58
14539,2352,3,News,44
14540,2352,1,Entertainment,51
14541,2352,1,Create Content,11
14542,2352,1,News,39
14543,2353,1,Entertainment,47
14544,2353,1,Create Content,9
14545,2353,1,News,37
14546,2353,5,Social,60
14547,2353,5,Create Content,26
14548,2353,5,E-commerce,19
14549,2354,1,Entertainment,38
14550,2354,1,Create Content,38
14551,2354,1,News,39
14552,2354,5,Social,99
14553,2354,5,Create Content,33
14554,2354,5,E-commerce,16
14555,2355,3,Social,31
14556,2355,3,News,14
14557,2355,6,Entertainment,43
14558,2355,6,Create Content,16
14559,2355,1,Entertainment,33
14560,2355,1,Create Content,38
14561,2355,1,News,16
14562,2356,4,Social,25
14563,2356,4,Entertainment,65
14564,2356,6,Entertainment,30
14565,2356,6,Create Content,33
14566,2356,5,Social,40
14567,2356,5,Create Content,36
14568,2356,5,E-commerce,6
14569,2357,5,Social,37
14570,2357,5,Create Content,34
14571,2357,5,E-commerce,17
14572,2357,6,Entertainment,32
14573,2357,6,Create Content,32
14574,2357,2,Social,51
14575,2357,2,News,38
14576,2357,2,E-commerce,20
14577,2358,1,Entertainment,35
14578,2358,1,Create Content,22
14579,2358,1,News,22
14580,2358,4,Social,28
14581,2358,4,Entertainment,56
14582,2359,4,Social,54
14583,2359,4,Entertainment,71
14584,2359,6,Entertainment,16
14585,2359,6,Create Content,25
14586,2359,3,Social,36
14587,2359,3,News,18
14588,2360,1,Entertainment,34
14589,2360,1,Create Content,11
14590,2360,1,News,22
14591,2360,5,Social,65
14592,2360,5,Create Content,32
14593,2360,5,E-commerce,15
14594,2361,6,Entertainment,30
14595,2361,6,Create Content,10
14596,2361,4,Social,54
14597,2361,4,Entertainment,39
14598,2362,3,Social,40
14599,2362,3,News,35
14600,2362,5,Social,48
14601,2362,5,Create Content,10
14602,2362,5,E-commerce,19
14603,2363,6,Entertainment,57
14604,2363,6,Create Content,37
14605,2363,3,Social,63
14606,2363,3,News,25
14607,2364,5,Social,98
14608,2364,5,Create Content,17
14609,2364,5,E-commerce,20
14610,2364,4,Social,50
14611,2364,4,Entertainment,54
14612,2364,3,Social,30
14613,2364,3,News,36
14614,2365,2,Social,48
14615,2365,2,News,11
14616,2365,2,E-commerce,3
14617,2365,6,Entertainment,50
14618,2365,6,Create Content,8
14619,2366,1,Entertainment,62
14620,2366,1,Create Content,6
14621,2366,1,News,33
14622,2366,2,Social,69
14623,2366,2,News,30
14624,2366,2,E-commerce,7
14625,2367,5,Social,38
14626,2367,5,Create Content,28
14627,2367,5,E-commerce,12
14628,2367,2,Social,87
14629,2367,2,News,29
14630,2367,2,E-commerce,24
14631,2367,6,Entertainment,26
14632,2367,6,Create Content,24
14633,2368,3,Social,92
14634,2368,3,News,21
14635,2368,2,Social,70
14636,2368,2,News,31
14637,2368,2,E-commerce,3
14638,2368,1,Entertainment,27
14639,2368,1,Create Content,23
14640,2368,1,News,17
14641,2369,6,Entertainment,54
14642,2369,6,Create Content,27
14643,2369,5,Social,97
14644,2369,5,Create Content,34
14645,2369,5,E-commerce,22
14646,2369,1,Entertainment,58
14647,2369,1,Create Content,38
14648,2369,1,News,28
14649,2370,6,Entertainment,67
14650,2370,6,Create Content,23
14651,2370,1,Entertainment,18
14652,2370,1,Create Content,10
14653,2370,1,News,12
14654,2371,6,Entertainment,52
14655,2371,6,Create Content,25
14656,2371,3,Social,77
14657,2371,3,News,43
14658,2371,2,Social,54
14659,2371,2,News,25
14660,2371,2,E-commerce,10
14661,2372,2,Social,32
14662,2372,2,News,18
14663,2372,2,E-commerce,5
14664,2372,4,Social,43
14665,2372,4,Entertainment,39
14666,2372,1,Entertainment,25
14667,2372,1,Create Content,33
14668,2372,1,News,41
14669,2373,1,Entertainment,16
14670,2373,1,Create Content,12
14671,2373,1,News,16
14672,2373,3,Social,44
14673,2373,3,News,37
14674,2374,6,Entertainment,68
14675,2374,6,Create Content,24
14676,2374,3,Social,25
14677,2374,3,News,18
14678,2375,2,Social,57
14679,2375,2,News,38
14680,2375,2,E-commerce,6
14681,2375,3,Social,32
14682,2375,3,News,29
14683,2376,5,Social,27
14684,2376,5,Create Content,37
14685,2376,5,E-commerce,14
14686,2376,2,Social,78
14687,2376,2,News,20
14688,2376,2,E-commerce,5
14689,2376,6,Entertainment,36
14690,2376,6,Create Content,21
14691,2377,6,Entertainment,42
14692,2377,6,Create Content,34
14693,2377,2,Social,96
14694,2377,2,News,13
14695,2377,2,E-commerce,12
14696,2377,4,Social,73
14697,2377,4,Entertainment,63
14698,2378,1,Entertainment,62
14699,2378,1,Create Content,33
14700,2378,1,News,35
14701,2378,5,Social,45
14702,2378,5,Create Content,35
14703,2378,5,E-commerce,8
14704,2379,1,Entertainment,16
14705,2379,1,Create Content,20
14706,2379,1,News,33
14707,2379,4,Social,47
14708,2379,4,Entertainment,37
14709,2379,3,Social,47
14710,2379,3,News,14
14711,2380,3,Social,39
14712,2380,3,News,25
14713,2380,2,Social,65
14714,2380,2,News,12
14715,2380,2,E-commerce,8
14716,2380,4,Social,40
14717,2380,4,Entertainment,42
14718,2381,6,Entertainment,29
14719,2381,6,Create Content,17
14720,2381,4,Social,88
14721,2381,4,Entertainment,49
14722,2382,2,Social,59
14723,2382,2,News,29
14724,2382,2,E-commerce,5
14725,2382,4,Social,91
14726,2382,4,Entertainment,57
14727,2382,1,Entertainment,50
14728,2382,1,Create Content,8
14729,2382,1,News,24
14730,2383,4,Social,64
14731,2383,4,Entertainment,69
14732,2383,1,Entertainment,22
14733,2383,1,Create Content,39
14734,2383,1,News,37
14735,2384,1,Entertainment,49
14736,2384,1,Create Content,16
14737,2384,1,News,46
14738,2384,5,Social,65
14739,2384,5,Create Content,11
14740,2384,5,E-commerce,14
14741,2384,3,Social,80
14742,2384,3,News,33
14743,2385,6,Entertainment,73
14744,2385,6,Create Content,38
14745,2385,3,Social,80
14746,2385,3,News,46
14747,2385,2,Social,30
14748,2385,2,News,12
14749,2385,2,E-commerce,7
14750,2386,5,Social,37
14751,2386,5,Create Content,24
14752,2386,5,E-commerce,21
14753,2386,3,Social,95
14754,2386,3,News,43
14755,2387,5,Social,64
14756,2387,5,Create Content,30
14757,2387,5,E-commerce,23
14758,2387,6,Entertainment,52
14759,2387,6,Create Content,23
14760,2387,1,Entertainment,27
14761,2387,1,Create Content,28
14762,2387,1,News,37
14763,2388,5,Social,62
14764,2388,5,Create Content,5
14765,2388,5,E-commerce,23
14766,2388,2,Social,55
14767,2388,2,News,41
14768,2388,2,E-commerce,2
14769,2388,3,Social,73
14770,2388,3,News,17
14771,2389,5,Social,41
14772,2389,5,Create Content,22
14773,2389,5,E-commerce,2
14774,2389,4,Social,66
14775,2389,4,Entertainment,34
14776,2390,2,Social,67
14777,2390,2,News,40
14778,2390,2,E-commerce,14
14779,2390,4,Social,92
14780,2390,4,Entertainment,44
14781,2390,5,Social,92
14782,2390,5,Create Content,24
14783,2390,5,E-commerce,13
14784,2391,1,Entertainment,48
14785,2391,1,Create Content,36
14786,2391,1,News,24
14787,2391,2,Social,66
14788,2391,2,News,14
14789,2391,2,E-commerce,10
14790,2391,6,Entertainment,73
14791,2391,6,Create Content,29
14792,2392,5,Social,73
14793,2392,5,Create Content,32
14794,2392,5,E-commerce,4
14795,2392,6,Entertainment,34
14796,2392,6,Create Content,10
14797,2393,4,Social,63
14798,2393,4,Entertainment,33
14799,2393,6,Entertainment,26
14800,2393,6,Create Content,12
14801,2394,2,Social,85
14802,2394,2,News,37
14803,2394,2,E-commerce,20
14804,2394,5,Social,47
14805,2394,5,Create Content,15
14806,2394,5,E-commerce,15
14807,2394,4,Social,54
14808,2394,4,Entertainment,55
14809,2395,2,Social,61
14810,2395,2,News,28
14811,2395,2,E-commerce,10
14812,2395,1,Entertainment,27
14813,2395,1,Create Content,33
14814,2395,1,News,45
14815,2396,5,Social,34
14816,2396,5,Create Content,17
14817,2396,5,E-commerce,3
14818,2396,1,Entertainment,21
14819,2396,1,Create Content,16
14820,2396,1,News,33
14821,2396,2,Social,88
14822,2396,2,News,34
14823,2396,2,E-commerce,3
14824,2397,5,Social,72
14825,2397,5,Create Content,25
14826,2397,5,E-commerce,6
14827,2397,4,Social,82
14828,2397,4,Entertainment,60
14829,2397,3,Social,81
14830,2397,3,News,38
14831,2398,3,Social,43
14832,2398,3,News,48
14833,2398,1,Entertainment,74
14834,2398,1,Create Content,5
14835,2398,1,News,38
14836,2399,5,Social,64
14837,2399,5,Create Content,32
14838,2399,5,E-commerce,7
14839,2399,4,Social,42
14840,2399,4,Entertainment,74
14841,2400,1,Entertainment,34
14842,2400,1,Create Content,35
14843,2400,1,News,31
14844,2400,4,Social,87
14845,2400,4,Entertainment,66
14846,2401,5,Social,45
14847,2401,5,Create Content,28
14848,2401,5,E-commerce,4
14849,2401,2,Social,65
14850,2401,2,News,19
14851,2401,2,E-commerce,10
14852,2402,6,Entertainment,47
14853,2402,6,Create Content,21
14854,2402,2,Social,40
14855,2402,2,News,10
14856,2402,2,E-commerce,11
14857,2402,1,Entertainment,18
14858,2402,1,Create Content,37
14859,2402,1,News,41
14860,2403,1,Entertainment,16
14861,2403,1,Create Content,21
14862,2403,1,News,24
14863,2403,2,Social,42
14864,2403,2,News,32
14865,2403,2,E-commerce,7
14866,2403,4,Social,73
14867,2403,4,Entertainment,58
14868,2404,6,Entertainment,53
14869,2404,6,Create Content,35
14870,2404,4,Social,26
14871,2404,4,Entertainment,61
14872,2404,3,Social,75
14873,2404,3,News,17
14874,2405,2,Social,42
14875,2405,2,News,49
14876,2405,2,E-commerce,4
14877,2405,1,Entertainment,33
14878,2405,1,Create Content,16
14879,2405,1,News,20
14880,2406,6,Entertainment,44
14881,2406,6,Create Content,13
14882,2406,5,Social,68
14883,2406,5,Create Content,22
14884,2406,5,E-commerce,13
14885,2406,2,Social,26
14886,2406,2,News,46
14887,2406,2,E-commerce,11
14888,2407,3,Social,35
14889,2407,3,News,26
14890,2407,5,Social,35
14891,2407,5,Create Content,39
14892,2407,5,E-commerce,20
14893,2407,6,Entertainment,51
14894,2407,6,Create Content,35
14895,2408,3,Social,84
14896,2408,3,News,28
14897,2408,4,Social,73
14898,2408,4,Entertainment,30
14899,2409,2,Social,33
14900,2409,2,News,48
14901,2409,2,E-commerce,12
14902,2409,1,Entertainment,35
14903,2409,1,Create Content,6
14904,2409,1,News,16
14905,2410,1,Entertainment,60
14906,2410,1,Create Content,17
14907,2410,1,News,40
14908,2410,5,Social,95
14909,2410,5,Create Content,14
14910,2410,5,E-commerce,4
14911,2410,2,Social,30
14912,2410,2,News,27
14913,2410,2,E-commerce,23
14914,2411,2,Social,58
14915,2411,2,News,31
14916,2411,2,E-commerce,19
14917,2411,1,Entertainment,48
14918,2411,1,Create Content,14
14919,2411,1,News,39
14920,2411,5,Social,90
14921,2411,5,Create Content,6
14922,2411,5,E-commerce,6
14923,2412,4,Social,97
14924,2412,4,Entertainment,36
14925,2412,1,Entertainment,18
14926,2412,1,Create Content,33
14927,2412,1,News,38
14928,2412,2,Social,77
14929,2412,2,News,15
14930,2412,2,E-commerce,23
14931,2413,4,Social,89
14932,2413,4,Entertainment,28
14933,2413,6,Entertainment,22
14934,2413,6,Create Content,37
14935,2413,2,Social,96
14936,2413,2,News,49
14937,2413,2,E-commerce,6
14938,2414,4,Social,75
14939,2414,4,Entertainment,59
14940,2414,2,Social,43
14941,2414,2,News,27
14942,2414,2,E-commerce,12
14943,2414,3,Social,98
14944,2414,3,News,29
14945,2415,5,Social,65
14946,2415,5,Create Content,8
14947,2415,5,E-commerce,16
14948,2415,1,Entertainment,65
14949,2415,1,Create Content,29
14950,2415,1,News,16
14951,2415,4,Social,86
14952,2415,4,Entertainment,28
14953,2416,4,Social,79
14954,2416,4,Entertainment,69
14955,2416,2,Social,40
14956,2416,2,News,48
14957,2416,2,E-commerce,13
14958,2417,2,Social,47
14959,2417,2,News,33
14960,2417,2,E-commerce,24
14961,2417,4,Social,76
14962,2417,4,Entertainment,36
14963,2418,1,Entertainment,49
14964,2418,1,Create Content,15
14965,2418,1,News,15
14966,2418,5,Social,28
14967,2418,5,Create Content,9
14968,2418,5,E-commerce,12
14969,2419,6,Entertainment,28
14970,2419,6,Create Content,18
14971,2419,1,Entertainment,35
14972,2419,1,Create Content,37
14973,2419,1,News,18
14974,2420,3,Social,81
14975,2420,3,News,12
14976,2420,1,Entertainment,55
14977,2420,1,Create Content,27
14978,2420,1,News,47
14979,2421,5,Social,64
14980,2421,5,Create Content,31
14981,2421,5,E-commerce,21
14982,2421,1,Entertainment,67
14983,2421,1,Create Content,36
14984,2421,1,News,39
14985,2422,4,Social,61
14986,2422,4,Entertainment,58
14987,2422,3,Social,89
14988,2422,3,News,28
14989,2422,1,Entertainment,31
14990,2422,1,Create Content,36
14991,2422,1,News,12
14992,2423,4,Social,46
14993,2423,4,Entertainment,20
14994,2423,2,Social,67
14995,2423,2,News,12
14996,2423,2,E-commerce,5
14997,2423,5,Social,71
14998,2423,5,Create Content,28
14999,2423,5,E-commerce,11
15000,2424,5,Social,26
15001,2424,5,Create Content,34
15002,2424,5,E-commerce,15
15003,2424,1,Entertainment,53
15004,2424,1,Create Content,32
15005,2424,1,News,43
15006,2424,2,Social,32
15007,2424,2,News,33
15008,2424,2,E-commerce,13
15009,2425,4,Social,52
15010,2425,4,Entertainment,55
15011,2425,6,Entertainment,30
15012,2425,6,Create Content,34
15013,2426,6,Entertainment,52
15014,2426,6,Create Content,15
15015,2426,5,Social,45
15016,2426,5,Create Content,7
15017,2426,5,E-commerce,4
15018,2427,4,Social,26
15019,2427,4,Entertainment,15
15020,2427,5,Social,55
15021,2427,5,Create Content,24
15022,2427,5,E-commerce,24
15023,2427,1,Entertainment,56
15024,2427,1,Create Content,24
15025,2427,1,News,15
15026,2428,3,Social,49
15027,2428,3,News,19
15028,2428,6,Entertainment,68
15029,2428,6,Create Content,27
15030,2428,5,Social,75
15031,2428,5,Create Content,30
15032,2428,5,E-commerce,11
15033,2429,1,Entertainment,46
15034,2429,1,Create Content,7
15035,2429,1,News,32
15036,2429,5,Social,58
15037,2429,5,Create Content,25
15038,2429,5,E-commerce,8
15039,2429,4,Social,27
15040,2429,4,Entertainment,57
15041,2430,2,Social,89
15042,2430,2,News,17
15043,2430,2,E-commerce,9
15044,2430,5,Social,33
15045,2430,5,Create Content,26
15046,2430,5,E-commerce,22
15047,2431,4,Social,46
15048,2431,4,Entertainment,47
15049,2431,3,Social,79
15050,2431,3,News,29
15051,2432,4,Social,82
15052,2432,4,Entertainment,19
15053,2432,3,Social,62
15054,2432,3,News,49
15055,2432,5,Social,37
15056,2432,5,Create Content,22
15057,2432,5,E-commerce,6
15058,2433,4,Social,78
15059,2433,4,Entertainment,19
15060,2433,5,Social,76
15061,2433,5,Create Content,14
15062,2433,5,E-commerce,11
15063,2434,3,Social,70
15064,2434,3,News,10
15065,2434,1,Entertainment,61
15066,2434,1,Create Content,15
15067,2434,1,News,26
15068,2435,2,Social,31
15069,2435,2,News,29
15070,2435,2,E-commerce,8
15071,2435,4,Social,61
15072,2435,4,Entertainment,42
15073,2435,1,Entertainment,34
15074,2435,1,Create Content,35
15075,2435,1,News,16
15076,2436,2,Social,68
15077,2436,2,News,10
15078,2436,2,E-commerce,4
15079,2436,3,Social,55
15080,2436,3,News,33
15081,2436,4,Social,77
15082,2436,4,Entertainment,62
15083,2437,2,Social,35
15084,2437,2,News,17
15085,2437,2,E-commerce,3
15086,2437,5,Social,31
15087,2437,5,Create Content,8
15088,2437,5,E-commerce,3
15089,2437,4,Social,66
15090,2437,4,Entertainment,46
15091,2438,5,Social,63
15092,2438,5,Create Content,35
15093,2438,5,E-commerce,22
15094,2438,6,Entertainment,65
15095,2438,6,Create Content,32
15096,2438,1,Entertainment,42
15097,2438,1,Create Content,5
15098,2438,1,News,14
15099,2439,5,Social,25
15100,2439,5,Create Content,9
15101,2439,5,E-commerce,8
15102,2439,3,Social,66
15103,2439,3,News,36
15104,2439,1,Entertainment,28
15105,2439,1,Create Content,34
15106,2439,1,News,26
15107,2440,6,Entertainment,22
15108,2440,6,Create Content,17
15109,2440,3,Social,44
15110,2440,3,News,46
15111,2440,4,Social,77
15112,2440,4,Entertainment,38
15113,2441,3,Social,75
15114,2441,3,News,37
15115,2441,5,Social,96
15116,2441,5,Create Content,12
15117,2441,5,E-commerce,6
15118,2441,1,Entertainment,54
15119,2441,1,Create Content,12
15120,2441,1,News,41
15121,2442,2,Social,71
15122,2442,2,News,41
15123,2442,2,E-commerce,18
15124,2442,3,Social,33
15125,2442,3,News,34
15126,2442,6,Entertainment,26
15127,2442,6,Create Content,39
15128,2443,1,Entertainment,71
15129,2443,1,Create Content,11
15130,2443,1,News,11
15131,2443,6,Entertainment,45
15132,2443,6,Create Content,25
15133,2443,3,Social,86
15134,2443,3,News,31
15135,2444,3,Social,40
15136,2444,3,News,13
15137,2444,4,Social,29
15138,2444,4,Entertainment,64
15139,2445,3,Social,64
15140,2445,3,News,28
15141,2445,5,Social,25
15142,2445,5,Create Content,7
15143,2445,5,E-commerce,20
15144,2445,1,Entertainment,42
15145,2445,1,Create Content,7
15146,2445,1,News,36
15147,2446,2,Social,26
15148,2446,2,News,47
15149,2446,2,E-commerce,10
15150,2446,3,Social,25
15151,2446,3,News,27
15152,2447,6,Entertainment,20
15153,2447,6,Create Content,19
15154,2447,3,Social,76
15155,2447,3,News,35
15156,2448,3,Social,61
15157,2448,3,News,32
15158,2448,1,Entertainment,64
15159,2448,1,Create Content,14
15160,2448,1,News,12
15161,2448,5,Social,99
15162,2448,5,Create Content,17
15163,2448,5,E-commerce,10
15164,2449,2,Social,92
15165,2449,2,News,37
15166,2449,2,E-commerce,24
15167,2449,1,Entertainment,46
15168,2449,1,Create Content,15
15169,2449,1,News,19
15170,2449,4,Social,41
15171,2449,4,Entertainment,60
15172,2450,6,Entertainment,20
15173,2450,6,Create Content,35
15174,2450,2,Social,66
15175,2450,2,News,42
15176,2450,2,E-commerce,2
15177,2451,1,Entertainment,25
15178,2451,1,Create Content,29
15179,2451,1,News,16
15180,2451,5,Social,92
15181,2451,5,Create Content,19
15182,2451,5,E-commerce,13
15183,2452,4,Social,77
15184,2452,4,Entertainment,21
15185,2452,5,Social,85
15186,2452,5,Create Content,32
15187,2452,5,E-commerce,16
15188,2453,5,Social,33
15189,2453,5,Create Content,9
15190,2453,5,E-commerce,14
15191,2453,1,Entertainment,58
15192,2453,1,Create Content,36
15193,2453,1,News,17
15194,2454,3,Social,88
15195,2454,3,News,49
15196,2454,4,Social,53
15197,2454,4,Entertainment,23
15198,2455,3,Social,33
15199,2455,3,News,42
15200,2455,6,Entertainment,43
15201,2455,6,Create Content,14
15202,2456,6,Entertainment,37
15203,2456,6,Create Content,21
15204,2456,4,Social,58
15205,2456,4,Entertainment,49
15206,2456,5,Social,45
15207,2456,5,Create Content,16
15208,2456,5,E-commerce,2
15209,2457,5,Social,96
15210,2457,5,Create Content,26
15211,2457,5,E-commerce,20
15212,2457,2,Social,71
15213,2457,2,News,45
15214,2457,2,E-commerce,9
15215,2457,4,Social,72
15216,2457,4,Entertainment,26
15217,2458,1,Entertainment,24
15218,2458,1,Create Content,6
15219,2458,1,News,28
15220,2458,5,Social,97
15221,2458,5,Create Content,29
15222,2458,5,E-commerce,7
15223,2459,1,Entertainment,69
15224,2459,1,Create Content,29
15225,2459,1,News,43
15226,2459,2,Social,31
15227,2459,2,News,48
15228,2459,2,E-commerce,20
15229,2460,4,Social,41
15230,2460,4,Entertainment,16
15231,2460,1,Entertainment,24
15232,2460,1,Create Content,20
15233,2460,1,News,35
15234,2460,3,Social,49
15235,2460,3,News,47
15236,2461,6,Entertainment,67
15237,2461,6,Create Content,16
15238,2461,5,Social,66
15239,2461,5,Create Content,25
15240,2461,5,E-commerce,8
15241,2462,2,Social,57
15242,2462,2,News,13
15243,2462,2,E-commerce,17
15244,2462,5,Social,93
15245,2462,5,Create Content,26
15246,2462,5,E-commerce,14
15247,2462,6,Entertainment,29
15248,2462,6,Create Content,5
15249,2463,6,Entertainment,43
15250,2463,6,Create Content,16
15251,2463,5,Social,97
15252,2463,5,Create Content,28
15253,2463,5,E-commerce,15
15254,2463,1,Entertainment,57
15255,2463,1,Create Content,31
15256,2463,1,News,49
15257,2464,2,Social,41
15258,2464,2,News,32
15259,2464,2,E-commerce,14
15260,2464,6,Entertainment,60
15261,2464,6,Create Content,30
15262,2465,3,Social,40
15263,2465,3,News,19
15264,2465,5,Social,70
15265,2465,5,Create Content,30
15266,2465,5,E-commerce,20
15267,2465,1,Entertainment,17
15268,2465,1,Create Content,36
15269,2465,1,News,29
15270,2466,6,Entertainment,59
15271,2466,6,Create Content,14
15272,2466,4,Social,51
15273,2466,4,Entertainment,48
15274,2466,1,Entertainment,42
15275,2466,1,Create Content,33
15276,2466,1,News,43
15277,2467,3,Social,90
15278,2467,3,News,23
15279,2467,4,Social,31
15280,2467,4,Entertainment,27
15281,2467,2,Social,32
15282,2467,2,News,39
15283,2467,2,E-commerce,17
15284,2468,5,Social,96
15285,2468,5,Create Content,30
15286,2468,5,E-commerce,7
15287,2468,4,Social,62
15288,2468,4,Entertainment,43
15289,2468,6,Entertainment,29
15290,2468,6,Create Content,20
15291,2469,2,Social,26
15292,2469,2,News,12
15293,2469,2,E-commerce,8
15294,2469,5,Social,82
15295,2469,5,Create Content,35
15296,2469,5,E-commerce,23
15297,2470,6,Entertainment,44
15298,2470,6,Create Content,35
15299,2470,4,Social,71
15300,2470,4,Entertainment,42
15301,2470,1,Entertainment,66
15302,2470,1,Create Content,24
15303,2470,1,News,34
15304,2471,4,Social,29
15305,2471,4,Entertainment,33
15306,2471,2,Social,60
15307,2471,2,News,48
15308,2471,2,E-commerce,7
15309,2471,5,Social,38
15310,2471,5,Create Content,16
15311,2471,5,E-commerce,21
15312,2472,6,Entertainment,24
15313,2472,6,Create Content,30
15314,2472,2,Social,50
15315,2472,2,News,17
15316,2472,2,E-commerce,19
15317,2473,3,Social,28
15318,2473,3,News,43
15319,2473,4,Social,53
15320,2473,4,Entertainment,70
15321,2474,2,Social,71
15322,2474,2,News,11
15323,2474,2,E-commerce,24
15324,2474,4,Social,96
15325,2474,4,Entertainment,29
15326,2475,2,Social,65
15327,2475,2,News,45
15328,2475,2,E-commerce,9
15329,2475,6,Entertainment,21
15330,2475,6,Create Content,39
15331,2476,4,Social,87
15332,2476,4,Entertainment,56
15333,2476,6,Entertainment,35
15334,2476,6,Create Content,27
15335,2477,5,Social,70
15336,2477,5,Create Content,9
15337,2477,5,E-commerce,21
15338,2477,3,Social,64
15339,2477,3,News,26
15340,2477,1,Entertainment,68
15341,2477,1,Create Content,9
15342,2477,1,News,34
15343,2478,4,Social,79
15344,2478,4,Entertainment,56
15345,2478,1,Entertainment,62
15346,2478,1,Create Content,10
15347,2478,1,News,21
15348,2479,3,Social,88
15349,2479,3,News,32
15350,2479,4,Social,76
15351,2479,4,Entertainment,43
15352,2480,3,Social,74
15353,2480,3,News,26
15354,2480,4,Social,83
15355,2480,4,Entertainment,25
15356,2480,2,Social,97
15357,2480,2,News,25
15358,2480,2,E-commerce,22
15359,2481,6,Entertainment,45
15360,2481,6,Create Content,18
15361,2481,4,Social,92
15362,2481,4,Entertainment,42
