DeviceUsageID,UserID,DeviceID,LocationID,TimeSpent
5073,2527,3,1,1.5
5074,2527,5,4,2.5
5075,2528,4,1,1.2
5076,2528,1,2,3.5
5077,2528,3,3,1.5
5078,2529,1,1,3.5
5079,2530,1,1,3.5
5080,2530,5,2,2.5
5081,2531,3,2,1.5
5082,2531,5,3,2.5
5083,2531,2,3,2
5084,2532,2,3,2
5085,2532,3,1,1.5
5086,2533,4,3,1.2
5087,2533,5,3,2.5
5088,2534,1,3,3.5
5089,2534,4,2,1.2
5090,2534,3,3,1.5
5091,2535,3,4,1.5
5092,2535,2,2,2
5093,2535,4,4,1.2
5094,2536,1,1,3.5
5095,2537,2,3,2
5096,2537,5,3,2.5
5097,2537,1,2,3.5
5098,2538,2,1,2
5099,2538,4,2,1.2
5100,2538,1,4,3.5
5101,2539,4,3,1.2
5102,2539,3,1,1.5
5103,2540,5,3,2.5
5104,2540,2,3,2
5105,2540,1,2,3.5
5106,2541,1,3,3.5
5107,2542,1,3,3.5
5108,2543,2,2,2
5109,2543,4,4,1.2
5110,2544,3,3,1.5
5111,2544,2,4,2
5112,2544,4,1,1.2
5113,2545,1,4,3.5
5114,2545,5,4,2.5
5115,2545,3,2,1.5
5116,2546,3,1,1.5
5117,2546,2,3,2
5118,2547,3,1,1.5
5119,2548,3,4,1.5
5120,2549,1,1,3.5
5121,2550,3,1,1.5
5122,2551,3,3,1.5
5123,2551,2,1,2
5124,2552,3,3,1.5
5125,2552,5,3,2.5
5126,2553,4,1,1.2
5127,2554,3,1,1.5
5128,2554,5,4,2.5
5129,2555,1,4,3.5
5130,2556,2,4,2
5131,2556,1,2,3.5
5132,2556,5,2,2.5
5133,2557,4,4,1.2
5134,2557,2,1,2
5135,2558,2,4,2
5136,2558,4,2,1.2
5137,2559,5,4,2.5
5138,2559,2,2,2
5139,2559,3,1,1.5
5140,2560,5,3,2.5
5141,2561,3,4,1.5
5142,2561,5,3,2.5
5143,2562,2,2,2
5144,2563,2,2,2
5145,2563,5,2,2.5
5146,2563,1,3,3.5
5147,2564,1,2,3.5
5148,2564,4,2,1.2
5149,2564,3,1,1.5
5150,2565,3,4,1.5
5151,2565,4,3,1.2
5152,2566,2,1,2
5153,2566,4,4,1.2
5154,2567,1,3,3.5
5155,2567,4,2,1.2
5156,2568,1,4,3.5
5157,2569,5,2,2.5
5158,2569,4,4,1.2
5159,2569,3,3,1.5
5160,2570,3,3,1.5
5161,2571,4,4,1.2
5162,2571,2,2,2
5163,2572,5,2,2.5
5164,2572,1,3,3.5
5165,2573,2,3,2
5166,2574,3,3,1.5
5167,2575,1,2,3.5
5168,2576,5,3,2.5
5169,2577,3,4,1.5
5170,2577,5,1,2.5
5171,2577,2,1,2
5172,2578,5,2,2.5
5173,2579,3,1,1.5
5174,2579,2,1,2
5175,2580,3,1,1.5
5176,2580,2,3,2
5177,2580,1,4,3.5
5178,2581,3,1,1.5
5179,2581,1,2,3.5
5180,2581,4,3,1.2
5181,2582,1,2,3.5
5182,2583,5,2,2.5
5183,2583,4,1,1.2
5184,2583,2,3,2
5185,2584,5,1,2.5
5186,2584,1,4,3.5
5187,2585,3,3,1.5
5188,2586,5,3,2.5
5189,2586,2,4,2
5190,2586,1,3,3.5
5191,2587,5,2,2.5
5192,2588,3,4,1.5
5193,2588,4,2,1.2
5194,2588,1,3,3.5
5195,2589,2,3,2
5196,2589,1,4,3.5
5197,2590,3,1,1.5
5198,2590,1,3,3.5
5199,2591,4,3,1.2
5200,2591,3,1,1.5
5201,2592,2,4,2
5202,2592,1,1,3.5
5203,2592,4,2,1.2
5204,2593,1,1,3.5
5205,2593,3,2,1.5
5206,2594,5,3,2.5
5207,2595,4,4,1.2
5208,2596,3,1,1.5
5209,2597,5,1,2.5
5210,2597,3,1,1.5
5211,2598,3,2,1.5
5212,2598,1,4,3.5
5213,2599,1,3,3.5
5214,2599,4,4,1.2
5215,2600,5,2,2.5
5216,2600,2,4,2
5217,2601,5,4,2.5
5218,2602,4,4,1.2
5219,2602,1,2,3.5
5220,2603,3,3,1.5
5221,2604,1,4,3.5
5222,2604,5,3,2.5
5223,2604,2,1,2
5224,2605,4,3,1.2
5225,2606,1,4,3.5
5226,2606,2,3,2
5227,2606,5,3,2.5
5228,2607,4,4,1.2
5229,2607,3,3,1.5
5230,2608,1,3,3.5
5231,2609,4,4,1.2
5232,2609,5,3,2.5
5233,2610,4,1,1.2
5234,2611,1,4,3.5
5235,2612,4,4,1.2
5236,2612,5,1,2.5
5237,2612,2,1,2
5238,2613,3,4,1.5
5239,2614,5,2,2.5
5240,2614,2,4,2
5241,2615,2,2,2
5242,2615,5,2,2.5
5243,2615,1,2,3.5
5244,2616,5,1,2.5
5245,2617,3,1,1.5
5246,2617,5,2,2.5
5247,2618,4,3,1.2
5248,2618,2,4,2
5249,2618,5,4,2.5
5250,2619,2,3,2
5251,2619,1,2,3.5
5252,2620,2,3,2
5253,2620,3,4,1.5
5254,2621,5,1,2.5
5255,2621,3,2,1.5
5256,2621,2,3,2
5257,2622,1,2,3.5
5258,2622,3,3,1.5
5259,2622,4,1,1.2
5260,2623,2,2,2
5261,2624,5,1,2.5
5262,2624,4,4,1.2
5263,2624,2,3,2
5264,2625,3,4,1.5
5265,2626,2,2,2
5266,2626,4,3,1.2
5267,2626,3,3,1.5
5268,2627,1,4,3.5
5269,2628,2,4,2
5270,2629,1,2,3.5
5271,2630,3,2,1.5
5272,2630,4,2,1.2
5273,2630,2,1,2
5274,2631,1,4,3.5
5275,2632,4,2,1.2
5276,2632,5,3,2.5
5277,2632,1,2,3.5
5278,2633,1,4,3.5
5279,2634,4,2,1.2
5280,2635,1,3,3.5
5281,2635,3,2,1.5
5282,2635,5,2,2.5
5283,2636,1,1,3.5
5284,2637,4,3,1.2
5285,2637,2,1,2
5286,2638,2,4,2
5287,2638,3,2,1.5
5288,2639,3,3,1.5
5289,2640,5,3,2.5
5290,2641,1,3,3.5
5291,2642,1,2,3.5
5292,2642,5,2,2.5
5293,2643,5,4,2.5
5294,2643,3,3,1.5
5295,2643,4,4,1.2
5296,2644,1,2,3.5
5297,2644,5,2,2.5
5298,2644,3,2,1.5
5299,2645,1,1,3.5
5300,2645,4,3,1.2
5301,2646,5,2,2.5
5302,2647,5,4,2.5
5303,2647,4,3,1.2
5304,2648,5,1,2.5
5305,2649,1,2,3.5
5306,2649,5,2,2.5
5307,2650,5,4,2.5
5308,2651,4,4,1.2
5309,2652,2,2,2
5310,2652,5,2,2.5
5311,2653,5,4,2.5
5312,2653,2,3,2
5313,2654,3,3,1.5
5314,2655,3,1,1.5
5315,2655,1,2,3.5
5316,2655,4,2,1.2
5317,2656,5,2,2.5
5318,2656,4,1,1.2
5319,2657,5,1,2.5
5320,2657,1,2,3.5
5321,2657,3,2,1.5
5322,2658,5,4,2.5
5323,2658,3,2,1.5
5324,2659,4,2,1.2
5325,2659,5,3,2.5
5326,2659,3,1,1.5
5327,2660,3,2,1.5
5328,2661,3,4,1.5
5329,2661,5,3,2.5
5330,2661,1,3,3.5
5331,2662,1,3,3.5
5332,2662,2,4,2
5333,2662,4,3,1.2
5334,2663,2,2,2
5335,2663,5,2,2.5
5336,2664,1,4,3.5
5337,2664,4,3,1.2
5338,2665,5,2,2.5
5339,2666,2,2,2
5340,2666,1,4,3.5
5341,2666,4,3,1.2
5342,2667,4,1,1.2
5343,2668,3,3,1.5
5344,2668,5,3,2.5
5345,2668,2,1,2
5346,2669,1,1,3.5
5347,2669,3,1,1.5
5348,2669,5,1,2.5
5349,2670,4,1,1.2
5350,2670,5,1,2.5
5351,2670,3,2,1.5
5352,2671,3,4,1.5
5353,2671,4,1,1.2
5354,2671,5,1,2.5
5355,2672,5,3,2.5
5356,2673,3,1,1.5
5357,2674,3,1,1.5
5358,2674,5,1,2.5
5359,2675,5,4,2.5
5360,2675,4,1,1.2
5361,2676,1,1,3.5
5362,2676,3,4,1.5
5363,2677,5,1,2.5
5364,2678,3,1,1.5
5365,2679,3,2,1.5
5366,2679,1,2,3.5
5367,2679,2,1,2
5368,2680,3,1,1.5
5369,2680,1,3,3.5
5370,2680,4,3,1.2
5371,2681,2,4,2
5372,2682,1,2,3.5
5373,2682,3,4,1.5
5374,2682,4,1,1.2
5375,2683,3,4,1.5
5376,2683,4,1,1.2
5377,2684,1,3,3.5
5378,2684,4,3,1.2
5379,2684,2,3,2
5380,2685,4,2,1.2
5381,2685,3,2,1.5
5382,2685,1,3,3.5
5383,2686,5,2,2.5
5384,2686,3,2,1.5
5385,2687,1,2,3.5
5386,2687,4,1,1.2
5387,2687,5,4,2.5
5388,2688,5,3,2.5
5389,2689,3,1,1.5
5390,2689,4,2,1.2
5391,2690,4,4,1.2
5392,2690,1,1,3.5
5393,2691,2,2,2
5394,2691,3,2,1.5
5395,2691,4,2,1.2
5396,2692,2,2,2
5397,2692,5,4,2.5
5398,2693,4,1,1.2
5399,2693,2,3,2
5400,2694,5,2,2.5
5401,2695,3,2,1.5
5402,2696,1,1,3.5
5403,2697,2,2,2
5404,2697,5,2,2.5
5405,2698,3,2,1.5
5406,2699,4,2,1.2
5407,2700,2,3,2
5408,2701,2,3,2
5409,2701,3,1,1.5
5410,2702,4,4,1.2
5411,2702,3,4,1.5
5412,2702,1,4,3.5
5413,2703,5,1,2.5
5414,2704,3,2,1.5
5415,2704,1,4,3.5
5416,2705,5,4,2.5
5417,2705,2,3,2
5418,2706,3,3,1.5
5419,2706,1,1,3.5
5420,2706,5,3,2.5
5421,2707,4,4,1.2
5422,2708,3,2,1.5
5423,2708,4,4,1.2
5424,2709,3,2,1.5
5425,2709,2,4,2
5426,2709,1,4,3.5
5427,2710,4,4,1.2
5428,2710,1,2,3.5
5429,2711,2,4,2
5430,2711,4,2,1.2
5431,2712,4,3,1.2
5432,2713,2,3,2
5433,2713,5,2,2.5
5434,2713,1,3,3.5
5435,2714,2,1,2
5436,2714,5,4,2.5
5437,2714,4,3,1.2
5438,2715,5,1,2.5
5439,2715,1,2,3.5
5440,2716,2,4,2
5441,2716,5,1,2.5
5442,2716,3,4,1.5
5443,2717,2,3,2
5444,2717,1,1,3.5
5445,2718,2,3,2
5446,2718,1,3,3.5
5447,2719,2,2,2
5448,2720,2,2,2
5449,2720,1,3,3.5
5450,2721,5,2,2.5
5451,2721,3,2,1.5
5452,2722,2,4,2
5453,2722,3,1,1.5
5454,2722,1,1,3.5
5455,2723,4,2,1.2
5456,2723,2,3,2
5457,2724,2,3,2
5458,2725,3,3,1.5
5459,2726,1,3,3.5
5460,2726,2,1,2
5461,2726,4,4,1.2
5462,2727,5,2,2.5
5463,2728,2,2,2
5464,2728,4,4,1.2
5465,2729,3,1,1.5
5466,2729,5,3,2.5
5467,2729,2,4,2
5468,2730,2,4,2
5469,2730,4,1,1.2
5470,2730,5,3,2.5
5471,2731,1,4,3.5
5472,2732,5,2,2.5
5473,2732,2,1,2
5474,2732,4,2,1.2
5475,2733,1,1,3.5
5476,2734,1,3,3.5
5477,2734,2,4,2
5478,2735,4,1,1.2
5479,2736,1,3,3.5
5480,2737,2,3,2
5481,2738,5,1,2.5
5482,2739,2,4,2
5483,2739,4,4,1.2
5484,2739,3,3,1.5
5485,2740,5,4,2.5
5486,2740,1,4,3.5
5487,2741,2,3,2
5488,2741,1,1,3.5
5489,2742,2,3,2
5490,2742,4,4,1.2
5491,2743,3,3,1.5
5492,2744,3,4,1.5
5493,2745,5,1,2.5
5494,2745,4,4,1.2
5495,2745,2,4,2
5496,2746,2,4,2
5497,2746,3,4,1.5
5498,2747,5,3,2.5
5499,2748,1,2,3.5
5500,2748,2,2,2
5501,2748,4,1,1.2
5502,2749,5,4,2.5
5503,2749,1,3,3.5
5504,2750,4,1,1.2
5505,2751,2,4,2
5506,2751,1,2,3.5
5507,2751,3,3,1.5
5508,2752,1,4,3.5
5509,2753,1,4,3.5
5510,2753,3,2,1.5
5511,2754,5,1,2.5
5512,2754,1,3,3.5
5513,2755,1,3,3.5
5514,2756,5,4,2.5
5515,2757,1,1,3.5
5516,2758,3,3,1.5
5517,2758,2,3,2
5518,2759,2,2,2
5519,2760,2,1,2
5520,2760,1,4,3.5
5521,2761,1,3,3.5
5522,2761,4,4,1.2
5523,2762,2,2,2
5524,2762,4,4,1.2
5525,2762,5,2,2.5
5526,2763,4,4,1.2
5527,2763,5,4,2.5
5528,2763,2,1,2
5529,2764,4,4,1.2
5530,2764,1,2,3.5
5531,2764,2,4,2
5532,2765,4,2,1.2
5533,2765,1,4,3.5
5534,2765,2,1,2
5535,2766,2,3,2
5536,2766,1,3,3.5
5537,2766,4,1,1.2
5538,2767,4,3,1.2
5539,2767,1,1,3.5
5540,2767,2,1,2
5541,2768,4,4,1.2
5542,2768,1,4,3.5
5543,2769,3,4,1.5
5544,2769,5,1,2.5
5545,2769,4,2,1.2
5546,2770,3,2,1.5
5547,2770,5,3,2.5
5548,2771,5,2,2.5
5549,2772,2,4,2
5550,2773,4,2,1.2
5551,2773,3,2,1.5
5552,2773,1,4,3.5
5553,2774,5,2,2.5
5554,2774,4,4,1.2
5555,2775,3,1,1.5
5556,2775,5,3,2.5
5557,2775,2,4,2
5558,2776,4,1,1.2
5559,2776,2,3,2
5560,2777,3,3,1.5
5561,2777,1,4,3.5
5562,2778,3,3,1.5
5563,2779,5,2,2.5
5564,2779,1,2,3.5
5565,2779,3,2,1.5
5566,2780,1,4,3.5
5567,2780,3,4,1.5
5568,2780,4,4,1.2
5569,2781,1,3,3.5
5570,2781,4,2,1.2
5571,2782,1,3,3.5
5572,2782,3,2,1.5
5573,2783,3,3,1.5
5574,2784,3,4,1.5
5575,2785,1,4,3.5
5576,2785,2,2,2
5577,2785,3,1,1.5
5578,2786,3,4,1.5
5579,2786,4,1,1.2
5580,2786,2,3,2
5581,2787,4,2,1.2
5582,2787,3,2,1.5
5583,2787,2,1,2
5584,2788,5,1,2.5
5585,2788,2,4,2
5586,2788,3,4,1.5
5587,2789,4,2,1.2
5588,2789,2,1,2
5589,2789,5,3,2.5
5590,2790,3,1,1.5
5591,2791,5,2,2.5
5592,2791,2,2,2
5593,2791,3,2,1.5
5594,2792,2,2,2
5595,2792,4,3,1.2
5596,2793,4,4,1.2
5597,2793,1,2,3.5
5598,2793,5,2,2.5
5599,2794,3,4,1.5
5600,2794,4,3,1.2
5601,2795,2,4,2
5602,2795,4,2,1.2
5603,2796,4,4,1.2
5604,2796,3,3,1.5
5605,2797,2,3,2
5606,2797,5,3,2.5
5607,2798,5,4,2.5
5608,2798,2,1,2
5609,2798,3,1,1.5
5610,2799,4,2,1.2
5611,2799,3,2,1.5
5612,2800,4,2,1.2
5613,2800,5,2,2.5
5614,2801,4,4,1.2
5615,2801,5,2,2.5
5616,2801,3,4,1.5
5617,2802,5,3,2.5
5618,2802,3,2,1.5
5619,2802,4,3,1.2
5620,2803,2,2,2
5621,2803,3,3,1.5
5622,2804,4,3,1.2
5623,2804,5,1,2.5
5624,2804,3,4,1.5
5625,2805,2,4,2
5626,2805,3,3,1.5
5627,2805,5,2,2.5
5628,2806,5,4,2.5
5629,2806,3,2,1.5
5630,2806,4,3,1.2
5631,2807,1,2,3.5
5632,2807,4,2,1.2
5633,2808,1,4,3.5
5634,2808,5,2,2.5
5635,2809,4,4,1.2
5636,2810,1,2,3.5
5637,2811,5,4,2.5
5638,2811,3,2,1.5
5639,2811,1,1,3.5
5640,2812,5,2,2.5
5641,2812,1,1,3.5
5642,2812,2,1,2
5643,2813,3,2,1.5
5644,2813,4,2,1.2
5645,2813,2,2,2
5646,2814,3,4,1.5
5647,2815,2,1,2
5648,2815,5,3,2.5
5649,2815,3,2,1.5
5650,2816,4,2,1.2
5651,2817,2,3,2
5652,2818,5,1,2.5
5653,2819,1,1,3.5
5654,2820,3,4,1.5
5655,2821,2,3,2
5656,2821,1,1,3.5
5657,2821,3,3,1.5
5658,2822,3,2,1.5
5659,2822,2,1,2
5660,2822,4,2,1.2
5661,2823,4,1,1.2
5662,2823,1,2,3.5
5663,2823,2,4,2
5664,2824,4,1,1.2
5665,2825,5,1,2.5
5666,2825,4,2,1.2
5667,2826,1,2,3.5
5668,2826,2,1,2
5669,2827,1,1,3.5
5670,2828,1,4,3.5
5671,2828,5,2,2.5
5672,2829,1,2,3.5
5673,2830,4,3,1.2
5674,2830,5,1,2.5
5675,2830,1,4,3.5
5676,2831,3,4,1.5
5677,2831,5,2,2.5
5678,2831,2,3,2
5679,2832,5,1,2.5
5680,2832,4,1,1.2
5681,2833,3,2,1.5
5682,2833,2,3,2
5683,2833,4,3,1.2
5684,2834,1,3,3.5
5685,2834,4,1,1.2
5686,2835,2,2,2
5687,2835,3,2,1.5
5688,2836,4,1,1.2
5689,2836,2,2,2
5690,2836,1,4,3.5
5691,2837,2,1,2
5692,2837,5,3,2.5
5693,2838,1,1,3.5
5694,2839,1,2,3.5
5695,2839,5,4,2.5
5696,2840,4,4,1.2
5697,2840,5,3,2.5
5698,2840,1,4,3.5
5699,2841,5,3,2.5
5700,2841,1,2,3.5
5701,2842,4,4,1.2
5702,2842,2,1,2
5703,2843,3,4,1.5
5704,2843,4,4,1.2
5705,2843,2,3,2
5706,2844,1,3,3.5
5707,2844,4,4,1.2
5708,2844,2,1,2
5709,2845,1,1,3.5
5710,2846,1,3,3.5
5711,2847,5,2,2.5
5712,2847,1,2,3.5
5713,2847,4,3,1.2
5714,2848,4,3,1.2
5715,2849,2,4,2
5716,2849,3,3,1.5
5717,2849,1,1,3.5
5718,2850,5,1,2.5
5719,2850,3,2,1.5
5720,2850,4,1,1.2
5721,2851,5,3,2.5
5722,2851,2,3,2
5723,2852,3,2,1.5
5724,2852,4,2,1.2
5725,2853,1,1,3.5
5726,2854,2,2,2
5727,2855,4,2,1.2
5728,2855,3,3,1.5
5729,2855,2,3,2
5730,2856,4,3,1.2
5731,2857,4,1,1.2
5732,2858,3,3,1.5
5733,2858,4,3,1.2
5734,2859,4,3,1.2
5735,2859,2,3,2
5736,2860,4,3,1.2
5737,2860,1,2,3.5
5738,2861,4,3,1.2
5739,2861,3,2,1.5
5740,2862,2,1,2
5741,2862,3,4,1.5
5742,2863,2,3,2
5743,2863,4,4,1.2
5744,2863,5,3,2.5
5745,2864,2,1,2
5746,2864,3,3,1.5
5747,2864,1,1,3.5
5748,2865,2,4,2
5749,2865,4,2,1.2
5750,2865,3,3,1.5
5751,2866,5,2,2.5
5752,2866,4,2,1.2
5753,2867,3,4,1.5
5754,2868,2,3,2
5755,2868,1,3,3.5
5756,2868,3,3,1.5
5757,2869,2,3,2
5758,2869,3,3,1.5
5759,2869,1,3,3.5
5760,2870,1,1,3.5
5761,2870,4,1,1.2
5762,2871,2,2,2
5763,2871,1,2,3.5
5764,2872,5,4,2.5
5765,2872,4,2,1.2
5766,2872,1,3,3.5
5767,2873,3,1,1.5
5768,2873,5,2,2.5
5769,2874,2,1,2
5770,2874,5,3,2.5
5771,2875,1,4,3.5
5772,2875,4,2,1.2
5773,2875,2,4,2
5774,2876,5,2,2.5
5775,2876,1,2,3.5
5776,2877,5,1,2.5
5777,2877,2,2,2
5778,2878,3,4,1.5
5779,2878,1,4,3.5
5780,2879,2,3,2
5781,2879,3,2,1.5
5782,2880,5,2,2.5
5783,2881,4,1,1.2
5784,2881,2,3,2
5785,2881,1,4,3.5
5786,2882,1,3,3.5
5787,2882,5,2,2.5
5788,2882,3,1,1.5
5789,2883,4,4,1.2
5790,2884,1,1,3.5
5791,2885,4,3,1.2
5792,2885,3,2,1.5
5793,2886,1,2,3.5
5794,2887,1,1,3.5
5795,2887,4,1,1.2
5796,2888,5,1,2.5
5797,2889,3,4,1.5
5798,2889,4,2,1.2
5799,2889,1,1,3.5
5800,2890,1,1,3.5
5801,2890,5,3,2.5
5802,2891,5,3,2.5
5803,2892,4,1,1.2
5804,2892,1,4,3.5
5805,2893,5,3,2.5
5806,2893,3,2,1.5
5807,2893,2,3,2
5808,2894,2,3,2
5809,2894,5,2,2.5
5810,2895,1,2,3.5
5811,2895,4,3,1.2
5812,2896,5,1,2.5
5813,2897,1,3,3.5
5814,2897,3,2,1.5
5815,2898,2,4,2
5816,2898,4,1,1.2
5817,2898,3,2,1.5
5818,2899,2,2,2
5819,2900,2,4,2
5820,2900,3,3,1.5
5821,2901,1,3,3.5
5822,2901,2,4,2
5823,2902,5,3,2.5
5824,2903,3,2,1.5
5825,2903,4,4,1.2
5826,2904,3,3,1.5
5827,2905,2,4,2
5828,2905,4,4,1.2
5829,2906,5,1,2.5
5830,2906,1,1,3.5
5831,2906,4,1,1.2
5832,2907,1,4,3.5
5833,2907,3,2,1.5
5834,2907,2,3,2
5835,2908,2,1,2
5836,2909,4,4,1.2
5837,2910,4,1,1.2
5838,2911,3,1,1.5
5839,2911,2,1,2
5840,2912,1,3,3.5
5841,2912,2,1,2
5842,2913,2,1,2
5843,2913,1,2,3.5
5844,2914,1,3,3.5
5845,2915,5,2,2.5
5846,2915,1,1,3.5
5847,2916,1,4,3.5
5848,2916,5,1,2.5
5849,2917,1,2,3.5
5850,2917,4,2,1.2
5851,2917,2,1,2
5852,2918,2,1,2
5853,2918,1,2,3.5
5854,2919,4,1,1.2
5855,2919,3,1,1.5
5856,2919,1,2,3.5
5857,2920,4,4,1.2
5858,2920,3,3,1.5
5859,2920,2,2,2
5860,2921,3,3,1.5
5861,2921,2,3,2
5862,2922,4,4,1.2
5863,2922,3,2,1.5
5864,2922,1,3,3.5
5865,2923,5,3,2.5
5866,2924,1,3,3.5
5867,2925,3,1,1.5
5868,2926,3,3,1.5
5869,2926,2,2,2
5870,2926,4,4,1.2
5871,2927,1,4,3.5
5872,2928,2,4,2
5873,2928,4,1,1.2
5874,2928,3,2,1.5
5875,2929,1,2,3.5
5876,2929,3,1,1.5
5877,2929,5,2,2.5
5878,2930,2,1,2
5879,2930,1,2,3.5
5880,2931,4,2,1.2
5881,2931,5,4,2.5
5882,2932,1,4,3.5
5883,2933,2,2,2
5884,2933,1,3,3.5
5885,2934,5,4,2.5
5886,2935,2,2,2
5887,2935,5,1,2.5
5888,2936,4,3,1.2
5889,2936,5,2,2.5
5890,2937,5,2,2.5
5891,2937,3,1,1.5
5892,2938,3,1,1.5
5893,2938,5,3,2.5
5894,2939,2,2,2
5895,2939,3,4,1.5
5896,2939,4,4,1.2
5897,2940,2,4,2
5898,2940,3,3,1.5
5899,2940,5,3,2.5
5900,2941,1,2,3.5
5901,2941,5,1,2.5
5902,2941,3,3,1.5
5903,2942,4,4,1.2
5904,2943,4,1,1.2
5905,2943,1,1,3.5
5906,2943,2,1,2
5907,2944,5,3,2.5
5908,2944,4,3,1.2
5909,2944,3,3,1.5
5910,2945,4,4,1.2
5911,2946,2,1,2
5912,2947,1,2,3.5
5913,2947,4,2,1.2
5914,2948,4,1,1.2
5915,2949,3,3,1.5
5916,2949,4,2,1.2
5917,2950,3,3,1.5
5918,2951,4,4,1.2
5919,2951,2,4,2
5920,2952,4,3,1.2
5921,2953,3,2,1.5
5922,2953,2,1,2
5923,2953,5,2,2.5
5924,2954,2,4,2
5925,2955,4,2,1.2
5926,2955,1,3,3.5
5927,2955,2,2,2
5928,2956,2,3,2
5929,2957,4,2,1.2
5930,2957,3,1,1.5
5931,2957,1,1,3.5
5932,2958,2,3,2
5933,2959,1,4,3.5
5934,2960,2,1,2
5935,2960,5,2,2.5
5936,2961,4,4,1.2
5937,2961,1,2,3.5
5938,2962,4,4,1.2
5939,2962,3,3,1.5
5940,2963,4,1,1.2
5941,2963,2,3,2
5942,2964,2,1,2
5943,2964,3,3,1.5
5944,2965,4,1,1.2
5945,2966,2,4,2
5946,2966,4,1,1.2
5947,2967,2,4,2
5948,2967,5,1,2.5
5949,2968,5,1,2.5
5950,2968,1,3,3.5
5951,2968,4,2,1.2
5952,2969,2,2,2
5953,2969,5,4,2.5
5954,2970,1,1,3.5
5955,2970,3,1,1.5
5956,2971,2,3,2
5957,2971,4,2,1.2
5958,2972,4,1,1.2
5959,2972,5,4,2.5
5960,2972,1,3,3.5
5961,2973,4,1,1.2
5962,2974,3,3,1.5
5963,2974,5,2,2.5
5964,2974,1,1,3.5
5965,2975,2,4,2
5966,2975,5,3,2.5
5967,2976,1,3,3.5
5968,2977,3,3,1.5
5969,2978,1,1,3.5
5970,2979,3,2,1.5
5971,2980,3,4,1.5
5972,2981,2,1,2
5973,2982,1,3,3.5
5974,2982,4,1,1.2
5975,2983,3,1,1.5
5976,2983,4,4,1.2
5977,2984,5,4,2.5
5978,2984,2,3,2
5979,2985,2,4,2
5980,2985,5,4,2.5
5981,2986,5,4,2.5
5982,2987,2,4,2
5983,2987,5,1,2.5
5984,2987,3,3,1.5
5985,2988,5,2,2.5
5986,2989,1,4,3.5
5987,2989,5,2,2.5
5988,2990,1,1,3.5
5989,2990,5,3,2.5
5990,2991,1,2,3.5
5991,2991,5,1,2.5
5992,2991,3,3,1.5
5993,2992,5,4,2.5
5994,2993,4,1,1.2
5995,2993,1,4,3.5
5996,2993,5,2,2.5
5997,2994,5,4,2.5
5998,2994,4,2,1.2
5999,2995,1,1,3.5
6000,2996,3,4,1.5
6001,2997,3,2,1.5
6002,2997,1,3,3.5
6003,2997,2,1,2
6004,2998,2,2,2
6005,2999,5,2,2.5
6006,3000,3,3,1.5
6007,3000,2,1,2
6008,3001,3,2,1.5
6009,3002,3,3,1.5
6010,3002,4,4,1.2
6011,3002,1,3,3.5
6012,3003,5,1,2.5
6013,3003,3,2,1.5
6014,3003,4,2,1.2
6015,3004,1,1,3.5
6016,3004,4,4,1.2
6017,3005,1,4,3.5
6018,3005,5,3,2.5
6019,3006,4,4,1.2
6020,3006,2,3,2
6021,3006,5,2,2.5
6022,3007,4,3,1.2
6023,3007,2,1,2
6024,3007,1,2,3.5
6025,3008,1,4,3.5
6026,3008,4,2,1.2
6027,3008,2,4,2
6028,3009,2,4,2
6029,3009,5,1,2.5
6030,3009,1,3,3.5
6031,3010,4,4,1.2
6032,3010,1,3,3.5
6033,3010,5,3,2.5
6034,3011,2,3,2
6035,3011,5,3,2.5
6036,3012,2,3,2
6037,3012,3,4,1.5
6038,3012,1,3,3.5
6039,3013,5,3,2.5
6040,3013,4,3,1.2
6041,3013,3,2,1.5
6042,3014,5,4,2.5
6043,3014,4,2,1.2
6044,3014,2,3,2
6045,3015,1,3,3.5
6046,3015,4,3,1.2
6047,3015,2,3,2
6048,3016,4,1,1.2
6049,3017,2,2,2
6050,3018,4,3,1.2
6051,3019,5,3,2.5
6052,3019,2,3,2
6053,3020,3,3,1.5
6054,3020,2,3,2
6055,3021,2,1,2
6056,3021,5,4,2.5
6057,3022,4,3,1.2
6058,3023,3,3,1.5
6059,3023,5,3,2.5
6060,3023,4,3,1.2
6061,3024,4,1,1.2
6062,3024,1,2,3.5
6063,3024,5,3,2.5
6064,3025,5,2,2.5
6065,3025,3,1,1.5
6066,3025,1,3,3.5
6067,3026,3,1,1.5
6068,3026,1,3,3.5
6069,3027,5,4,2.5
6070,3027,1,2,3.5
6071,3028,2,3,2
6072,3029,2,2,2
6073,3030,2,4,2
6074,3030,4,4,1.2
6075,3031,4,4,1.2
6076,3031,1,1,3.5
6077,3032,1,2,3.5
6078,3032,5,2,2.5
6079,3033,2,3,2
6080,3034,5,2,2.5
6081,3034,2,3,2
6082,3035,1,3,3.5
6083,3035,3,4,1.5
6084,3036,3,4,1.5
6085,3036,2,2,2
6086,3036,1,4,3.5
6087,3037,5,3,2.5
6088,3037,4,3,1.2
6089,3037,1,3,3.5
6090,3038,1,3,3.5
6091,3039,3,1,1.5
6092,3040,1,2,3.5
6093,3041,1,2,3.5
6094,3041,5,2,2.5
6095,3042,1,2,3.5
6096,3042,4,2,1.2
6097,3042,2,2,2
6098,3043,4,4,1.2
6099,3043,2,1,2
